Year,Month,Day,Hour,Minute,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,BC,BL,BR,DZ,FG,FZ,HZ,MI,PL,RA,SN,SQ,TS,BKN,CLR,FEW,OVC,SCT,VV,Load
2018,1,7,11,0,30.45,1,10,0,67,30.57,29.15,10,8,180,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1891.41
2018,1,7,12,0,30.41,0,13,0,56,30.52,29.11,10,10,160,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1885.57
2018,1,7,13,0,30.36,-1,16,0,47,30.47,29.095,9.97,12,160,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1854.431
2018,1,7,14,0,30.33,-1,18,0,43,30.43,29.04,10,14,160,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1846.648
2018,1,7,15,0,30.3,-1,20,0,40,30.4,29.01,10,15,170,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1829.337
2018,1,7,16,0,30.275,-2,22,0,35,30.38,29.005,9.97,16,170,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1863.208
2018,1,7,17,0,30.26,0,23,0,36,30.36,28.97,10,17,170,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1980.322
2018,1,7,18,0,30.24,-1,24,0,33,30.33,28.95,10,18,170,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988.495
2018,1,7,19,0,30.2275,1,24,0,36,30.32,28.955,9.97,18,170,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1941.891
2018,1,7,20,0,30.22,0,26,0,32,30.31,28.93,10,19,190,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1905.465
2018,1,7,21,0,30.21,1,27,0,32,30.3,28.92,10,20,200,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1841.219
2018,1,7,22,0,30.185,0,29,0,28,30.28,28.915,9.97,22,210,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1747.921
2018,1,7,23,0,30.17,1,29,0,30,30.25,28.88,10,22,200,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1674.412
2018,1,8,0,0,30.085,32,34,0,92,30.1425,28.795,10,33,240,8.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1606.749
2018,1,8,1,0,30.1125,5,29,0,36,30.19,28.85,9.97,22,170,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1548.127
2018,1,8,2,0,30.09,5,29,0,36,30.16,28.8,10,22,160,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1533.279
2018,1,8,3,0,30.07,5,30,0,34,30.14,28.79,10,23,180,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1528.365
2018,1,8,4,0,30.045,9,31,0,40,30.11,28.785,9.97,24,170,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1534.641
2018,1,8,5,0,30.03,11,32,0,41,30.09,28.75,10,25,170,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1595.722
2018,1,8,6,0,30.025,14.5,34,0.001,45,30.09166667,28.745,7,27.5,190,0,7,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,1,0,0,1718.705
2018,1,8,7,0,30.03166667,23.66666667,33.33333333,0.0105,68,30.09888889,28.76333333,6.196666667,29.66666667,213.3333333,6.666666667,11,0,0,0,0,0,0.333333333,0,0,1,0.333333333,0.666666667,0,0,0,0,0,0.666666667,0,0,1800.997
2018,1,8,8,0,30.0275,29,32.75,0.0105,86,30.09375,28.7475,2.25,31.25,210,25.25,15.75,0,0,0.75,0,0,0,0,0,0.25,0,1,0,0,0,0,0,1,0,0,1816.01
2018,1,8,9,0,30.02,32,33.5,0.01,94,30.0825,28.74,1.25,33,220,23,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1874.514
2018,1,8,10,0,30.02666667,32,33,0.025,96,30.08833333,28.75666667,0.583333333,33,213.3333333,15.33333333,13.66666667,0,0,0.333333333,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.333333333,0,0.333333333,1895.136
2018,1,8,11,0,30.035,32.5,33.5,0.015,96,30.09,28.755,1.375,33,220,11.5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1886.252
2018,1,8,12,0,30.01,32,33,0.015,96,30.075,28.73,4,33,220,23.5,13.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1894.837
2018,1,8,13,0,30.00166667,32,33.33333333,0.0085,94.66666667,30.06166667,28.73333333,1.663333333,33,223.3333333,7.333333333,13.66666667,0,0,0.666666667,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,1890.047
2018,1,8,14,0,29.99333333,32.33333333,34,0.001,93.66666667,30.05333333,28.71333333,8.333333333,33.33333333,220,0,11.33333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1870.63
2018,1,8,15,0,29.99,33,34,0.001,97,30.05,28.71,7.5,34,225,0,12.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1845.932
2018,1,8,16,0,30.0025,33,34,0.001,97,30.05,28.735,6.92,34,220,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1862.104
2018,1,8,17,0,30.01,33,34,0.001,97,30.07,28.73,6,34,240,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1903.522
2018,1,8,18,0,30.02,33,34,0.001,97,30.08,28.74,7,34,240,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1901.768
2018,1,8,19,0,30.0375,33,34,0.00075,97,30.09,28.765,6.92,34,230,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1854.142
2018,1,8,20,0,30.06,33,34,0,97,30.11,28.77,9,34,250,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1839.526
2018,1,8,21,0,30.07,33,34,0,97,30.12,28.79,10,34,240,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1772.588
2018,1,8,22,0,30.065,33,34,0,97,30.12,28.79,9.97,34,220,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1663.756
2018,1,8,23,0,30.08,32,34,0,92,30.14,28.79,10,33,240,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1555.707
2018,1,9,0,0,30.3175,24.5,26.5,0,92,30.3775,29.0275,6.75,25.5,80,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1487.929
2018,1,9,1,0,30.1025,32,34,0,92,30.15,28.83,9.97,33,310,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1435.35
2018,1,9,2,0,30.115,31.5,33.5,0,92,30.165,28.825,10,32.5,245,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1414.195
2018,1,9,3,0,30.14,31,33,0,92,30.2,28.85,10,32,240,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1427.694
2018,1,9,4,0,30.1525,31,33,0,92,30.21,28.88,9.97,32,240,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1467.045
2018,1,9,5,0,30.16,30,32,0,92,30.21,28.87,10,31,250,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1522.215
2018,1,9,6,0,30.17,30,32,0,92,30.22,28.88,10,31,260,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1632.128
2018,1,9,7,0,30.19166667,29,32,0,88,30.245,28.90666667,9.98,31,276.6666667,0,8.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,1740.767
2018,1,9,8,0,30.22,28,32,0,85,30.28,28.93,10,30,270,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1742.092
2018,1,9,9,0,30.24,28,31,0,89,30.3,28.95,9,30,250,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1745.052
2018,1,9,10,0,30.26333333,27.33333333,32,0,83,30.31666667,28.98333333,8.9,30,263.3333333,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,1760.854
2018,1,9,11,0,30.27,27,32,0,82,30.33,28.98,9,30,240,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1746.968
2018,1,9,12,0,30.27,28,33,0,82,30.33,28.98,10,31,370,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1721.482
2018,1,9,13,0,30.2775,28,34,0,79,30.34,29.005,9.97,32,250,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1691.228
2018,1,9,14,0,30.27,28,34,0,79,30.33,28.98,10,32,310,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1667.906
2018,1,9,15,0,30.27,27,35,0,72,30.33,28.98,10,32,290,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1660.774
2018,1,9,16,0,30.28,27,36,0,70,30.33,29.005,9.97,33,260,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1679.205
2018,1,9,17,0,30.28,27,35,0,72,30.34,28.99,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1780.564
2018,1,9,18,0,30.29,27,33,0,78,30.35,29,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1819.75
2018,1,9,19,0,30.3025,27,31,0,85,30.36,29.025,9.97,30,370,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1807.775
2018,1,9,20,0,30.31,25,28,0,88,30.37,29.02,9,27,40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1769.068
2018,1,9,21,0,30.31,26,29,0,89,30.37,29.02,8,28,80,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1713.289
2018,1,9,22,0,30.3225,25,27,0,92,30.39,29.045,6.92,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1643.803
2018,1,9,23,0,30.33,25,27,0,92,30.4,29.04,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1564.555
2018,1,10,0,0,30.1275,39,42,2.27E-05,88,30.175,28.8375,10,41,170,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1506.001
2018,1,10,1,0,30.305,23,25,0,92,30.37,29.035,5.795,24,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1477.566
2018,1,10,2,0,30.29,24,25,0,96,30.36,29,7,25,110,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1471.111
2018,1,10,3,0,30.28,24,25,0,96,30.35,28.99,7,25,110,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1459.014
2018,1,10,4,0,30.26,23,24,0,96,30.33,28.985,5.795,24,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1488.56
2018,1,10,5,0,30.26,23,23,0,100,30.32,28.97,6,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1565.082
2018,1,10,6,0,30.26,23,24,0,96,30.33,28.97,5,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1680.634
2018,1,10,7,0,30.2425,22,22,0,100,30.31,28.965,4.985,22,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1790.928
2018,1,10,8,0,30.25,23,23,0,100,30.32,28.96,5,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1809.585
2018,1,10,9,0,30.24,25,26,0,96,30.31,28.95,5,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1813.205
2018,1,10,10,0,30.24,26.66666667,28.33333333,0,93.33333333,30.30166667,28.96,5.53,27.66666667,140,0,4.333333333,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,1824.878
2018,1,10,11,0,30.235,28,31,0,88.5,30.2925,28.945,7,29.5,135,0,5.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1803.487
2018,1,10,12,0,30.21,31,35,0,85,30.27,28.92,10,33,140,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1767.318
2018,1,10,13,0,30.1725,33,40,0,77,30.24,28.905,9.97,37,140,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1749.431
2018,1,10,14,0,30.15,35,43,0,74,30.21,28.86,10,39,140,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1726.952
2018,1,10,15,0,30.13,37,45,0,74,30.18,28.84,10,41,160,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1704.93
2018,1,10,16,0,30.1225,38,46,0,73,30.17,28.85,9.97,42,140,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1694.051
2018,1,10,17,0,30.13,39,45,0,80,30.19,28.84,10,42,140,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1784.69
2018,1,10,18,0,30.13,39,44,0,83,30.18,28.84,10,42,140,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1768.443
2018,1,10,19,0,30.12,39,45,0,80,30.18,28.85,9.97,42,150,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1734.353
2018,1,10,20,0,30.12,39,43,0,86,30.18,28.83,10,41,140,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1684.076
2018,1,10,21,0,30.12,39,45,0,80,30.18,28.83,10,42,160,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1620.868
2018,1,10,22,0,30.13,37,40,0,89,30.18,28.86,9.97,39,140,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1542.282
2018,1,10,23,0,30.13,39,43,0,86,30.18,28.84,10,41,150,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1441.019
2018,1,11,0,0,29.88,51.5,51.5,0.2475,100,29.8975,28.6,1.875,51.5,130,0,5,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,1374.821
2018,1,11,1,0,30.12,39,43,0.000113636,86,30.16,28.85,9.97,41,160,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1335.787
2018,1,11,2,0,30.12,39,43,0.000181818,86,30.16,28.83,10,41,170,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1312.701
2018,1,11,3,0,30.13,40,43,0.000227273,89,30.17,28.84,10,42,150,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1331.385
2018,1,11,4,0,30.14,40,43,0.000295455,89,30.17,28.87,9.97,42,160,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1341.536
2018,1,11,5,0,30.14,40,44,0.000363636,85,30.18,28.85,10,42,160,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1422.327
2018,1,11,6,0,30.15,40,44,0.000409091,85,30.19,28.86,10,42,150,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1544.811
2018,1,11,7,0,30.1625,40,44,0.000477273,85,30.19,28.89,9.97,42,150,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1625.994
2018,1,11,8,0,30.17,41,46,0.000545455,83,30.2,28.88,10,44,170,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1623.712
2018,1,11,9,0,30.16,42,46,0.000590909,86,30.2,28.87,10,44,160,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1641.42
2018,1,11,10,0,30.1575,43,50,0.000659091,77,30.19,28.89,9.97,47,160,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1632.046
2018,1,11,11,0,30.15,46,54,0.000727273,75,30.18,28.86,10,50,160,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1599.559
2018,1,11,12,0,30.11,47,58,0.000772727,67,30.14,28.82,10,52,180,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1581.246
2018,1,11,13,0,30.0475,48,60,0.000840909,65,30.09,28.79,9.97,54,170,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1580.873
2018,1,11,14,0,30.01,49,61,0.000909091,65,30.03,28.73,10,54,160,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1557.935
2018,1,11,15,0,29.99,49,61,0.000954545,65,30.02,28.71,10,54,140,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1546.352
2018,1,11,16,0,29.9775,51,59,0.00325,75,30.01,28.715,7.73,55,130,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,1565.454
2018,1,11,17,0,29.97,52,53,0.01,96,30,28.69,10,52,70,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1615.355
2018,1,11,18,0,29.95,54,59,0.001,82,29.97,28.67,10,56,150,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1612.277
2018,1,11,19,0,29.94,53,56,0.00325,90,29.94,28.675,9.97,54,150,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,1584.689
2018,1,11,20,0,29.94,54,55,0.01,96,29.93,28.66,10,54,160,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1560.736
2018,1,11,21,0,29.94,53,53,0.11,100,29.94,28.66,6,53,150,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1509.762
2018,1,11,22,0,29.93666667,53,53,0.108333333,100,29.95666667,28.67,4.243333333,53,46.66666667,0,2.333333333,0,0,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666666667,0,0,1428.311
2018,1,11,23,0,29.915,52,52,0.185,100,29.9375,28.635,2,52,65,0,1.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1329.705
2018,1,12,0,0,29.76,20,20.5,0.035,98,29.8,28.48,1.125,20.5,330,14,22,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,1285.119
2018,1,12,1,0,29.84,51,51,0.2525,100,29.86,28.59,1.495,51,120,0,6,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,1243.412
2018,1,12,2,0,29.81,52,52,0.38,100,29.83,28.53,1.5,52,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1223.451
2018,1,12,3,0,29.8,51,51,0.42,100,29.82,28.52,1,51,120,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1224.147
2018,1,12,4,0,29.7675,52,52,0.29,100,29.79,28.515,0.995,52,130,0,9,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,1226.068
2018,1,12,5,0,29.75666667,52.33333333,53.33333333,0.196666667,96.33333333,29.77666667,28.48,3.833333333,52.33333333,163.3333333,0,6.333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1301.67
2018,1,12,6,0,29.72,54,54,0.12,100,29.74,28.45,7,54,170,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1435.428
2018,1,12,7,0,29.7075,53,54,0.015,97,29.73,28.455,9.97,53,160,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,1528.119
2018,1,12,8,0,29.7,52.5,53.5,0.035,96.5,29.7225,28.43,10,53,165,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1542.061
2018,1,12,9,0,29.69,54,54,0.02,100,29.71,28.42,8,54,150,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1564.447
2018,1,12,10,0,29.6775,54,54,0.02275,100,29.7,28.425,9.97,54,150,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,1577.302
2018,1,12,11,0,29.67,54.5,54.5,0.001,100,29.6925,28.4,10,54.5,170,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1576.385
2018,1,12,12,0,29.65,56.5,56.5,0.001,100,29.6675,28.38,10,56.5,180,0,8,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,1560.463
2018,1,12,13,0,29.615,56,58,0.000333333,93.33333333,29.635,28.35666667,9.98,56.66666667,186.6666667,0,5.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,1585.835
2018,1,12,14,0,29.644,42.6,44.2,0.0142,93.6,29.666,28.374,3,43.6,314,13.4,16.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1575.652
2018,1,12,15,0,29.67333333,32.33333333,34.33333333,0.007333333,92.33333333,29.71,28.40333333,3.166666667,33.33333333,333.3333333,9.666666667,18.66666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1592.433
2018,1,12,16,0,29.695,32,32,0.012166667,100,29.73,28.43,2.493333333,32,340,7.333333333,15.66666667,0,0,0.666666667,0,0,0.666666667,0,0,0.333333333,0.666666667,0,0,0,0,0,0,0.666666667,0,0,1639.627
2018,1,12,17,0,29.715,30.5,30.5,0.04,100,29.745,28.445,3.5,30.5,340,13,15.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1699.012
2018,1,12,18,0,29.74,30,30,0.02,100,29.7875,28.465,7,30,340,0,14.5,0,0,0.5,0,0,0.5,0,0,0.5,1,0,0,0,0,0,0,1,0,0,1714.129
2018,1,12,19,0,29.7225,29.5,29.5,0.017625,100,29.77,28.46,7.865,29.5,352.5,22.25,16.75,0,0,0,0,0,0.25,0,0,0.75,0.25,0.75,0,0,0,0,0,0.75,0,0,1686.478
2018,1,12,20,0,29.735,28,29,0.001,96,29.7825,28.465,6.5,28.5,345,0,16.5,0,0,0.5,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1647.937
2018,1,12,21,0,29.75,25,26,0.001,96,29.79,28.48,7,26,340,0,17,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1605.245
2018,1,12,22,0,29.77666667,25,25.33333333,0.001,98.66666667,29.815,28.52,1.996666667,25.33333333,330,0,19.66666667,0,0,0.666666667,0,0,0,0,0,1,0,0.666666667,0,0,0,0,0,0.666666667,0,0,1566.662
2018,1,12,23,0,29.75,22.5,22.5,0.001,100,29.7975,28.475,1,22.5,340,27,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0.5,1506.221
2018,1,13,0,0,30.53,3.5,7,0,84,30.63,29.23,10,6,330,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1444.649
2018,1,13,1,0,29.75666667,17.33333333,19,0.011833333,92.33333333,29.8,28.49,0.913333333,18.33333333,350,21.33333333,21.66666667,0,0.333333333,0.333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.666666667,1436.842
2018,1,13,2,0,29.805,16.5,17.5,0.0055,95.5,29.875,28.53,0.5,17.5,330,29,19,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1438.995
2018,1,13,3,0,29.88,15,16,0.02,96,29.95,28.6,0.5,16,330,38,25,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1456.258
2018,1,13,4,0,29.945,14,15,0.00775,95,30.01,28.675,0.5,15,330,16.5,28,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,1474.695
2018,1,13,5,0,29.97,12.5,14,0.001,93.5,30.0475,28.69,1,13.5,335,16,21.5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1502.139
2018,1,13,6,0,30.03,12,13,0.001,96,30.11,28.75,1,13,330,0,16,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1536.389
2018,1,13,7,0,30.08833333,11,13,0.001,92,30.15166667,28.80333333,2.66,12,326.6666667,0,15.66666667,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,1576.652
2018,1,13,8,0,30.14,10,13,0.001,88,30.22,28.85,7,12,320,24,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1608.75
2018,1,13,9,0,30.18,9,13,0.001,84,30.27,28.89,8,12,340,24,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1677.381
2018,1,13,10,0,30.21166667,6.333333333,13,0.000833333,75,30.28666667,28.92666667,9.98,11.33333333,336.6666667,17.66666667,17.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,1704.603
2018,1,13,11,0,30.24,6,13,0,74,30.32,28.95,10,11,340,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1712.16
2018,1,13,12,0,30.25,6,14,0,71,30.33,28.96,10,12,330,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1709.173
2018,1,13,13,0,30.2775,6,15,0,67,30.35,28.995,9.97,13,330,14.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1709.941
2018,1,13,14,0,30.3,5,15,0,64,30.39,29.01,10,13,310,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1715.541
2018,1,13,15,0,30.34,6,15,0.001,67,30.42,29.05,9,13,330,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1731.718
2018,1,13,16,0,30.365,8,14,0.001,77,30.45,29.08,7.73,13,320,0,15,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,1768.466
